"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Users\user\AppData\Local\Temp\codex_exp2_opaque\model_frozen_v2.nlogox"
"experiment-2-opaque-main-final"
"08/01/2026 17:05:05:071 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","run-seed","world-mode","peer-sharing?","credence-policy","[step]","actual-seed","hidden-world","ticks","report-table-version","expert-total-pulls","total-lay-pulls","expert-truth-mass-at-25","expert-recommendation-score-at-25","expert-informative-observations-at-25","mean-lay-truth-mass-at-25","mean-lay-llr-at-25","mean-lay-recommendation-score-at-25","mean-lay-informative-observations-at-25","mean-lay-archive-size-at-25","mean-lay-cumulative-regret-at-25","private-expert-q-at-intervention","private-expert-llr-at-intervention","broadcast-message-bin","broadcast-message-midpoint","broadcast-message-llr","broadcast-message-mode","expert-report-direction-accuracy","credence-message-count","expert-raw-items-transmitted","inbox-empty-at-intervention?","maximum-message-bin-copy-error","maximum-message-llr-copy-error","maximum-immediate-policy-formula-error","mean-received-message-bin-post-intervention","received-bin-dispersion-post-intervention","mean-received-message-llr-post-intervention","received-message-llr-dispersion-post-intervention","mean-lay-truth-mass-post-intervention","lay-q-dispersion-post-intervention","mean-lay-local-archive-size-post-intervention","mean-lay-active-decision-inputs-post-intervention","mean-lay-post-intervention-regret","early-window-wrong-choice-rate","post-intervention-correct-choice-rate","final-window-correct-choice-rate","final-window-wrong-choice-rate","mean-lay-final-brier-score","mean-lay-posterior-truth-mass","mean-lay-q","mean-lay-cumulative-regret","mean-lay-realized-payoff","post-intervention-realized-payoff","mean-lay-b-pulls","maximum-local-ledger-identity-error","maximum-regret-identity-error","maximum-decision-decomposition-error","network-structure-valid?","message-accounting-valid?","evidence-provenance-valid?","credence-payload-valid?","credence-intervention-valid?"
"1547","510047","B-bad","true","C-Preemption","500","510047","B-bad","500","sha256:2708886b9a088082","125","5000","0.5990099009900991","1","44","0.7305465032197835","-1.083621755495617","0.85","25.2","75","0.41999999999999993","0.4009900990099009","-0.40134139092430254","4","0.45","-0.332834215328142","Coarse","1","1","0","true","0","0","0","4","0","-0.332834215328142","0","0.582448824867324","5.851389114294502E-17","75","1","3.074999999999996","0.392","0.8705263157894737","0.908","0.092","0.045709509969415626","0.8623185325116187","0.1376814674883812","3.494999999999996","0.4868","0.48610526315789476","69.9","1.7763568394002505E-15","1.7763568394002505E-14","4.996003610813204E-16","true","true","true","true","true"
"1548","510048","B-bad","true","C-Preemption","500","510048","B-bad","500","sha256:2708886b9a088082","125","5000","0.9009100727155935","1","53","0.6300154139395702","-0.6020120863864538","0.65","35.4","75","0.59","0.09908992728440649","-2.207377650083664","0","0.05","-2.47859270028578","Coarse","1","1","0","true","0","0","0","0","0","-2.47859270028578","0","0.9226273959794293","0","75","1","0.5650000000000005","0.068","0.9762105263157895","0.988","0.012","3.394272947120616E-4","0.9844688608797589","0.015531139120240919","1.1550000000000005","0.4948","0.4962105263157895","23.1","8.881784197001252E-16","8.881784197001252E-16","0","true","true","true","true","true"
"1549","510049","B-bad","true","C-Preemption","500","510049","B-bad","500","sha256:2708886b9a088082","125","5000","0.6905480615036318","1","76","0.8073561240334112","-1.5050302159661346","1","21.9","75","0.3649999999999999","0.3094519384963682","-0.8026827818486049","3","0.35000000000000003","-0.752409436346952","Coarse","1","1","0","true","0","0","0","3","0","-0.7524094363469519","1.1702778228589004E-16","0.6797034764826178","0","75","1","3.5149999999999983","0.228","0.852","0.952","0.048","0.0029631084485889298","0.9593031743758018","0.04069682562419817","3.879999999999998","0.4946","0.4962105263157895","77.6","1.7763568394002505E-15","1.3322676295501878E-14","8.881784197001252E-16","true","true","true","true","true"
"1550","510050","B-bad","true","C-Preemption","500","510050","B-bad","500","sha256:2708886b9a088082","125","5000","0.8588821376227943","1","43","0.6984102087782951","-0.9030181295796806","1","27.3","75","0.4549999999999999","0.1411178623772057","-1.8060362591593615","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.8421850079744819","2.925694557147251E-17","75","1","3.029999999999996","0.212","0.872421052631579","0.974","0.026","7.069348516565802E-4","0.9789780075184661","0.021021992481534028","3.484999999999996","0.4956","0.4938947368421053","69.7","1.7763568394002505E-15","1.687538997430238E-14","8.881784197001252E-16","true","true","true","true","true"
"1551","510051","B-bad","true","C-Preemption","500","510051","B-bad","500","sha256:2708886b9a088082","125","5000","0.55","1","79","0.5284662871957975","-0.12040241727729076","0.5","31.2","75","0.5199999999999999","0.44999999999999996","-0.2006706954621512","4","0.45","-0.332834215328142","Coarse","1","1","0","true","0","0","0","4","0","-0.332834215328142","0","0.582448824867324","5.851389114294502E-17","75","1","3.9499999999999917","0.34","0.8336842105263158","0.892","0.108","0.027575989624889337","0.8986763161474218","0.10132368385257806","4.469999999999992","0.4912","0.48989473684210527","89.4","1.3322676295501878E-15","1.687538997430238E-14","8.881784197001252E-16","true","true","true","true","true"
"1552","510052","B-bad","true","C-Preemption","500","510052","B-bad","500","sha256:2708886b9a088082","125","5000","0.7317174011812813","1","41","0.5251024539301979","-0.1204024172772907","0.5","39","75","0.6499999999999999","0.2682825988187187","-1.0033534773107562","2","0.25","-1.07436717752279","Coarse","1","1","0","true","0","0","0","2","0","-1.07436717752279","0","0.7454265447078596","5.851389114294502E-17","75","1","1.8349999999999982","0.204","0.9227368421052632","0.922","0.078","0.011805138096837026","0.9272803355811525","0.07271966441884734","2.484999999999998","0.4984","0.4974736842105263","49.7","8.881784197001252E-16","7.993605777301127E-15","4.440892098500626E-16","true","true","true","true","true"
"1553","510053","B-bad","true","C-Preemption","500","510053","B-bad","500","sha256:2708886b9a088082","125","5000","0.5990099009900991","1","54","0.5356069014526018","-0.06020120863864542","0.6","34.5","75","0.575","0.4009900990099009","-0.40134139092430254","4","0.45","-0.332834215328142","Coarse","1","1","0","true","0","0","0","4","0","-0.332834215328142","0","0.582448824867324","5.851389114294502E-17","75","1","2.384999999999998","0.332","0.899578947368421","0.938","0.062","0.01881330347976569","0.9327023995784185","0.0672976004215815","2.9599999999999977","0.491","0.4905263157894737","59.2","8.881784197001252E-16","8.881784197001252E-15","6.106226635438361E-16","true","true","true","true","true"
"1554","510054","B-bad","true","C-Preemption","500","510054","B-bad","500","sha256:2708886b9a088082","125","5000","0.5","0.5","82","0.6275810180082555","-0.6622132950250992","0.7","27.3","75","0.4549999999999999","0.5","5.551115123125783E-17","5","0.55","0.225409722106603","Coarse","0","1","0","true","0","0","0","5","0","0.22540972210660298","2.925694557147251E-17","0.44388496677740863","1.1702778228589004E-16","75","1","2.569999999999997","0.42","0.8917894736842106","0.958","0.042","0.004349452521027709","0.9437531265594933","0.0562468734405067","3.0249999999999972","0.4856","0.48673684210526313","60.5","2.6645352591003757E-15","1.2434497875801753E-14","1.7763568394002505E-15","true","true","true","true","true"
"1555","510055","B-bad","true","C-Preemption","500","510055","B-bad","500","sha256:2708886b9a088082","125","5000","0.8814994686598714","1","32","0.63607700279676","-0.6020120863864539","0.85","34.2","75","0.5700000000000001","0.11850053134012864","-2.006706954621513","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.8421850079744819","2.925694557147251E-17","75","1","3.955","0.152","0.8334736842105264","0.866","0.134","0.0715789135587436","0.8520009184203966","0.14799908157960337","4.525","0.4952","0.496","90.5","1.4988010832439613E-15","5.3290705182007514E-14","1.9984014443252818E-15","true","true","true","true","true"
"1556","510056","B-bad","true","C-Preemption","500","510056","B-bad","500","sha256:2708886b9a088082","125","5000","0.7317174011812813","1","33","0.823938397936851","-1.6254326332434252","1","26.1","75","0.43499999999999994","0.2682825988187187","-1.0033534773107562","2","0.25","-1.07436717752279","Coarse","1","1","0","true","0","0","0","2","0","-1.07436717752279","0","0.7454265447078596","5.851389114294502E-17","75","1","1.819999999999999","0.26","0.9233684210526316","0.966","0.034","0.009696345864868453","0.9366385657483873","0.06336143425161274","2.254999999999999","0.4932","0.4978947368421053","45.1","2.6645352591003757E-15","7.105427357601002E-15","4.440892098500626E-16","true","true","true","true","true"
"1558","510058","B-bad","true","C-Preemption","500","510058","B-bad","500","sha256:2708886b9a088082","125","5000","0.9174389747697416","1","38","0.4679592483237764","0.1806036259159362","0.6","35.7","75","0.595","0.08256102523025849","-2.408048345545815","0","0.05","-2.47859270028578","Coarse","1","1","0","true","0","0","0","0","0","-2.47859270028578","0","0.9226273959794293","0","75","1","0.8100000000000005","0.068","0.9658947368421053","0.986","0.014","6.929369492796907E-4","0.9796484301700177","0.020351569829982312","1.4050000000000005","0.4938","0.49473684210526314","28.1","1.3322676295501878E-15","1.5543122344752192E-15","0","true","true","true","true","true"
"1557","510057","B-bad","true","C-Preemption","500","510057","B-bad","500","sha256:2708886b9a088082","125","5000","0.8588821376227943","1","63","0.8032319564941034","-1.444829007327489","1","23.4","75","0.3899999999999999","0.1411178623772057","-1.8060362591593615","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.8421850079744819","2.925694557147251E-17","75","1","1.7949999999999997","0.152","0.9244210526315789","0.954","0.046","0.0015181391641586775","0.9702952733962817","0.029704726603718163","2.1849999999999996","0.4964","0.500421052631579","43.7","1.7763568394002505E-15","3.552713678800501E-15","4.440892098500626E-16","true","true","true","true","true"
"1559","510059","B-bad","true","C-Preemption","500","510059","B-bad","500","sha256:2708886b9a088082","125","5000","0.8029278364278081","1","63","0.6706862092117087","-0.7826157123023898","0.85","30.3","75","0.505","0.1970721635721919","-1.4046948682350588","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.8421850079744819","2.925694557147251E-17","75","1","1.2650000000000001","0.128","0.9467368421052632","0.99","0.01","0.001297397081603176","0.9741075054609094","0.025892494539090503","1.7700000000000002","0.4842","0.484421052631579","35.4","1.7763568394002505E-15","2.6645352591003757E-15","4.440892098500626E-16","true","true","true","true","true"
"1560","510060","B-bad","true","C-Preemption","500","510060","B-bad","500","sha256:2708886b9a088082","125","5000","0.3094519384963682","0","90","0.619538024875983","-0.6020120863864538","0.65","35.4","75","0.5900000000000001","0.6905480615036318","0.802682781848605","6","0.6500000000000001","0.729360182394239","Coarse","0","1","0","true","0","0","0","6","0","0.729360182394239","0","0.3253351466873909","1.1702778228589004E-16","75","1","4.940000000000001","0.556","0.792","0.954","0.046","0.0041201970756528815","0.9585040878977864","0.04149591210221357","5.530000000000001","0.4936","0.4926315789473684","110.6","1.7763568394002505E-15","8.881784197001252E-14","8.881784197001252E-16","true","true","true","true","true"
"1562","510062","B-bad","true","C-Preemption","500","510062","B-bad","500","sha256:2708886b9a088082","125","5000","0.8029278364278081","1","41","0.6709720944735089","-0.8428169209410352","0.8","24.6","75","0.40999999999999986","0.1970721635721919","-1.4046948682350588","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.8421850079744819","2.925694557147251E-17","75","1","1.4400000000000004","0.132","0.9393684210526316","0.97","0.03","7.13594218077585E-4","0.9762968833861138","0.023703116613886136","1.8500000000000003","0.4954","0.49515789473684213","37","1.7763568394002505E-15","1.3322676295501878E-15","4.440892098500626E-16","true","true","true","true","true"
"1561","510061","B-bad","true","C-Preemption","500","510061","B-bad","500","sha256:2708886b9a088082","125","5000","0.1411178623772057","0","103","0.6395219649540721","-0.7224145036637445","0.65","33.6","75","0.5600000000000002","0.8588821376227943","1.8060362591593615","8","0.8500000000000001","1.70144743881961","Coarse","0","1","0","true","0","0","0","8","0","1.70144743881961","0","0.15427631578947362","1.1702778228589004E-16","75","1","6.610000000000001","0.64","0.7216842105263158","0.912","0.088","0.01429283840862639","0.926407646532096","0.07359235346790396","7.170000000000002","0.4986","0.5002105263157894","143.4","5.329070518200751E-15","6.927791673660977E-14","6.217248937900877E-15","true","true","true","true","true"
"1563","510063","B-bad","true","C-Preemption","500","510063","B-bad","500","sha256:2708886b9a088082","125","5000","0.769239887763884","1","30","0.8178998461569629","-1.625432633243425","1","32.1","75","0.5349999999999999","0.23076011223611606","-1.2040241727729075","2","0.25","-1.07436717752279","Coarse","1","1","0","true","0","0","0","2","0","-1.07436717752279","0","0.7454265447078596","5.851389114294502E-17","75","1","3.46","0.392","0.8543157894736843","0.96","0.04","0.002579069065914714","0.9725931800713307","0.027406819928669314","3.995","0.497","0.4976842105263158","79.9","5.329070518200751E-15","4.085620730620576E-14","4.440892098500626E-16","true","true","true","true","true"
"1564","510064","B-bad","true","C-Preemption","500","510064","B-bad","500","sha256:2708886b9a088082","125","5000","0.3094519384963682","0","96","0.5394153343842933","-0.18060362591593618","0.65","30.9","75","0.515","0.6905480615036318","0.802682781848605","6","0.6500000000000001","0.729360182394239","Coarse","0","1","0","true","0","0","0","6","0","0.729360182394239","0","0.3253351466873909","1.1702778228589004E-16","75","1","4.579999999999995","0.52","0.8071578947368421","0.914","0.086","0.009754714338170085","0.9310939203420535","0.06890607965794635","5.094999999999994","0.4882","0.48905263157894735","101.9","1.3322676295501878E-15","2.1316282072803006E-14","8.881784197001252E-16","true","true","true","true","true"
"1565","510065","B-bad","true","C-Preemption","500","510065","B-bad","500","sha256:2708886b9a088082","125","5000","0.769239887763884","1","54","0.6419259038232952","-0.7224145036637445","0.8","28.2","75","0.4699999999999999","0.23076011223611606","-1.2040241727729075","2","0.25","-1.07436717752279","Coarse","1","1","0","true","0","0","0","2","0","-1.07436717752279","0","0.7454265447078596","5.851389114294502E-17","75","1","1.6199999999999999","0.28","0.9317894736842105","0.976","0.024","6.346797739748031E-4","0.9809024098123059","0.01909759018769416","2.09","0.4958","0.49894736842105264","41.8","1.3322676295501878E-15","2.6645352591003757E-15","4.440892098500626E-16","true","true","true","true","true"
"1566","510066","B-bad","true","C-Preemption","500","510066","B-bad","500","sha256:2708886b9a088082","125","5000","0.7317174011812813","1","57","0.6464427753320623","-0.6622132950250992","0.8","31.5","75","0.5249999999999999","0.2682825988187187","-1.0033534773107562","2","0.25","-1.07436717752279","Coarse","1","1","0","true","0","0","0","2","0","-1.07436717752279","0","0.7454265447078596","5.851389114294502E-17","75","1","3.059999999999995","0.344","0.8711578947368421","0.982","0.018","0.001163486919094536","0.977690517613955","0.022309482386044778","3.584999999999995","0.4912","0.49326315789473685","71.7","8.881784197001252E-16","1.509903313490213E-14","4.440892098500626E-16","true","true","true","true","true"
"1567","510067","B-bad","true","C-Preemption","500","510067","B-bad","500","sha256:2708886b9a088082","125","5000","0.8029278364278081","1","55","0.7084462924807108","-0.9632193382183262","0.85","31.2","75","0.52","0.1970721635721919","-1.4046948682350588","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.8421850079744819","2.925694557147251E-17","75","1","1.1200000000000006","0.14","0.9528421052631579","0.982","0.018","1.9471073938142833E-4","0.9878247677233049","0.012175232276695123","1.6400000000000006","0.4978","0.4985263157894737","32.8","1.3322676295501878E-15","1.5543122344752192E-15","4.440892098500626E-16","true","true","true","true","true"
"1568","510068","B-bad","true","C-Preemption","500","510068","B-bad","500","sha256:2708886b9a088082","125","5000","0.8814994686598714","1","22","0.4874044370270087","0.060201208638645386","0.5","42.3","75","0.705","0.11850053134012864","-2.006706954621513","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.8421850079744819","2.925694557147251E-17","75","1","1.245","0.108","0.9475789473684211","0.974","0.026","3.485077054361499E-4","0.9843940638797586","0.015605936120241451","1.95","0.5014","0.5027368421052631","39","1.7763568394002505E-15","1.5543122344752192E-15","4.440892098500626E-16","true","true","true","true","true"
"1569","510069","B-bad","true","C-Preemption","500","510069","B-bad","500","sha256:2708886b9a088082","125","5000","0.7317174011812813","1","45","0.45096698710177774","0.24080483455458151","0.3","37.8","75","0.6300000000000001","0.2682825988187187","-1.0033534773107562","2","0.25","-1.07436717752279","Coarse","1","1","0","true","0","0","0","2","0","-1.07436717752279","0","0.7454265447078596","5.851389114294502E-17","75","1","3.779999999999995","0.26","0.840842105263158","0.9339999999999999","0.066","0.009230904944513884","0.92113868717305","0.07886131282694996","4.409999999999995","0.5064","0.5067368421052632","88.2","1.7763568394002505E-15","1.7763568394002505E-14","4.440892098500626E-16","true","true","true","true","true"
"1570","510070","B-bad","true","C-Preemption","500","510070","B-bad","500","sha256:2708886b9a088082","125","5000","0.9174389747697416","1","26","0.4871398646371027","0.24080483455458146","0.55","35.4","75","0.59","0.08256102523025849","-2.408048345545815","0","0.05","-2.47859270028578","Coarse","1","1","0","true","0","0","0","0","0","-2.47859270028578","0","0.9226273959794293","0","75","1","1.2699999999999991","0.064","0.9465263157894737","0.924","0.076","0.016699524741623395","0.9389733619330896","0.06102663806691042","1.859999999999999","0.5056","0.5056842105263157","37.2","1.6375789613221059E-15","7.993605777301127E-15","2.220446049250313E-16","true","true","true","true","true"
"1571","510071","B-bad","true","C-Preemption","500","510071","B-bad","500","sha256:2708886b9a088082","125","5000","0.9009100727155935","1","33","0.4398613793024051","0.24080483455458163","0.35","37.8","75","0.6300000000000001","0.09908992728440649","-2.207377650083664","0","0.05","-2.47859270028578","Coarse","1","1","0","true","0","0","0","0","0","-2.47859270028578","0","0.9226273959794293","0","75","1","1.5050000000000001","0.052","0.9366315789473684","0.9319999999999999","0.068","0.00961425886241728","0.9219872344957183","0.07801276550428185","2.1350000000000002","0.5046","0.5042105263157894","42.7","4.996003610813204E-16","3.9968028886505635E-15","0","true","true","true","true","true"
"1572","510072","B-bad","true","C-Preemption","500","510072","B-bad","500","sha256:2708886b9a088082","125","5000","0.8029278364278081","1","31","0.7580946269379812","-1.264225381411553","1","28.5","75","0.4749999999999999","0.1970721635721919","-1.4046948682350588","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.8421850079744819","2.925694557147251E-17","75","1","1.6699999999999988","0.132","0.9296842105263158","0.976","0.024","5.362935570982055E-4","0.9809344312318105","0.01906556876818966","2.1449999999999987","0.4946","0.49726315789473685","42.9","1.7763568394002505E-15","7.993605777301127E-15","4.440892098500626E-16","true","true","true","true","true"
"1574","510074","B-bad","true","C-Preemption","500","510074","B-bad","500","sha256:2708886b9a088082","125","5000","0.8029278364278081","1","45","0.5623732478368609","-0.301006043193227","0.6","38.1","75","0.635","0.1970721635721919","-1.4046948682350588","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.8421850079744819","2.925694557147251E-17","75","1","1.1700000000000004","0.152","0.9507368421052631","0.992","0.008","3.331383007756401E-4","0.9836160511298747","0.01638394887012535","1.8050000000000004","0.4954","0.4981052631578947","36.1","1.8318679906315083E-15","1.5543122344752192E-15","4.440892098500626E-16","true","true","true","true","true"
"1573","510073","B-bad","true","C-Preemption","500","510073","B-bad","500","sha256:2708886b9a088082","125","5000","0.8814994686598714","1","44","0.6661825055405985","-0.7224145036637445","0.9","33.6","75","0.5599999999999999","0.11850053134012864","-2.006706954621513","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.8421850079744819","2.925694557147251E-17","75","1","2.0349999999999984","0.164","0.9143157894736842","0.938","0.062","0.0022581642577476327","0.96174567494164","0.038254325058360024","2.5949999999999984","0.4868","0.48610526315789476","51.9","1.3322676295501878E-15","1.0658141036401503E-14","4.440892098500626E-16","true","true","true","true","true"
"1575","510075","B-bad","true","C-Preemption","500","510075","B-bad","500","sha256:2708886b9a088082","125","5000","0.832766961303352","1","26","0.7094735765186687","-0.9632193382183262","1","24.6","75","0.40999999999999986","0.167233038696648","-1.6053655636972102","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.8421850079744819","2.925694557147251E-17","75","1","2.789999999999995","0.208","0.8825263157894737","0.906","0.094","0.07965342508084794","0.835735936433268","0.16426406356673195","3.199999999999995","0.499","0.4983157894736842","64","1.7763568394002505E-15","1.7763568394002505E-14","1.7763568394002505E-15","true","true","true","true","true"
"1576","510076","B-bad","true","C-Preemption","500","510076","B-bad","500","sha256:2708886b9a088082","125","5000","0.769239887763884","1","48","0.638953798223369","-0.7224145036637446","0.7","23.4","75","0.3899999999999999","0.23076011223611606","-1.2040241727729075","2","0.25","-1.07436717752279","Coarse","1","1","0","true","0","0","0","2","0","-1.07436717752279","0","0.7454265447078596","5.851389114294502E-17","75","1","3.6799999999999935","0.416","0.8450526315789474","0.924","0.076","0.012410936039451669","0.9402276337018307","0.05977236629816941","4.069999999999993","0.4962","0.4974736842105263","81.4","1.7763568394002505E-15","1.865174681370263E-14","4.440892098500626E-16","true","true","true","true","true"
"1577","510077","B-bad","true","C-Preemption","500","510077","B-bad","500","sha256:2708886b9a088082","125","5000","0.7317174011812813","1","55","0.610387234943548","-0.5418108777478083","0.7","36.3","75","0.6049999999999999","0.2682825988187187","-1.0033534773107562","2","0.25","-1.07436717752279","Coarse","1","1","0","true","0","0","0","2","0","-1.07436717752279","0","0.7454265447078596","5.851389114294502E-17","75","1","2.6849999999999965","0.304","0.8869473684210526","0.914","0.086","0.013413978116784431","0.9267225016907071","0.07327749830929303","3.2899999999999965","0.503","0.504","65.8","1.7763568394002505E-15","1.509903313490213E-14","4.440892098500626E-16","true","true","true","true","true"
"1578","510078","B-bad","true","C-Preemption","500","510078","B-bad","500","sha256:2708886b9a088082","125","5000","0.353883495145631","0","51","0.6258897218978179","-0.5418108777478083","0.75","33.9","75","0.5650000000000001","0.646116504854369","0.6020120863864536","6","0.6500000000000001","0.729360182394239","Coarse","0","1","0","true","0","0","0","6","0","0.729360182394239","0","0.3253351466873909","1.1702778228589004E-16","75","1","3.1849999999999965","0.6","0.8658947368421053","0.928","0.072","0.007961160073938853","0.9441684322401839","0.055831567759816125","3.7499999999999964","0.4872","0.4896842105263158","75","3.552713678800501E-15","1.509903313490213E-14","1.3322676295501878E-15","true","true","true","true","true"
"1579","510079","B-bad","true","C-Preemption","500","510079","B-bad","500","sha256:2708886b9a088082","125","5000","0.7317174011812813","1","41","0.7090600103224587","-0.9030181295796806","1","30.3","75","0.5049999999999999","0.2682825988187187","-1.0033534773107562","2","0.25","-1.07436717752279","Coarse","1","1","0","true","0","0","0","2","0","-1.07436717752279","0","0.7454265447078596","5.851389114294502E-17","75","1","1.7449999999999988","0.244","0.9265263157894736","0.986","0.014","7.826268683113234E-4","0.979596796812664","0.020403203187336003","2.2499999999999987","0.4974","0.4983157894736842","45","3.552713678800501E-15","6.217248937900877E-15","4.440892098500626E-16","true","true","true","true","true"
"1580","510080","B-bad","true","C-Preemption","500","510080","B-bad","500","sha256:2708886b9a088082","125","5000","0.832766961303352","1","40","0.5821077761536663","-0.4214084604705176","0.55","32.7","75","0.5449999999999999","0.167233038696648","-1.6053655636972102","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.8421850079744819","2.925694557147251E-17","75","1","1.5399999999999991","0.112","0.9351578947368421","0.972","0.028","0.0010359263575728818","0.9745513206243948","0.025448679375605365","2.084999999999999","0.5068","0.5071578947368421","41.7","1.5543122344752192E-15","3.9968028886505635E-15","4.440892098500626E-16","true","true","true","true","true"
"1582","510082","B-bad","true","C-Preemption","500","510082","B-bad","500","sha256:2708886b9a088082","125","5000","0.8029278364278081","1","51","0.6105920601284102","-0.4816096691091629","0.8","32.4","75","0.5399999999999998","0.1970721635721919","-1.4046948682350588","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.8421850079744819","2.925694557147251E-17","75","1","1.235","0.164","0.948","0.968","0.032","0.001316249375022843","0.9754631284787797","0.02453687152122032","1.775","0.4942","0.49473684210526314","35.5","1.7763568394002505E-15","2.6645352591003757E-15","4.440892098500626E-16","true","true","true","true","true"
"1581","510081","B-bad","true","C-Preemption","500","510081","B-bad","500","sha256:2708886b9a088082","125","5000","0.7317174011812813","1","73","0.7097509173291247","-0.9030181295796806","1","35.1","75","0.5849999999999999","0.2682825988187187","-1.0033534773107562","2","0.25","-1.07436717752279","Coarse","1","1","0","true","0","0","0","2","0","-1.07436717752279","0","0.7454265447078596","5.851389114294502E-17","75","1","2.2799999999999976","0.12","0.904","0.956","0.044","0.0014920865586934844","0.9670299874904286","0.032970012509571406","2.8649999999999975","0.4994","0.5018947368421053","57.3","1.3322676295501878E-15","1.3322676295501878E-14","4.440892098500626E-16","true","true","true","true","true"
"1583","510083","B-bad","true","C-Preemption","500","510083","B-bad","500","sha256:2708886b9a088082","125","5000","0.8814994686598714","1","38","0.630688207345011","-0.6020120863864538","0.7","33","75","0.5499999999999999","0.11850053134012864","-2.006706954621513","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.8421850079744819","2.925694557147251E-17","75","1","1.6949999999999985","0.148","0.9286315789473685","0.974","0.026","0.002135997541989284","0.9705536840792629","0.029446315920737147","2.2449999999999983","0.499","0.5006315789473684","44.9","1.7763568394002505E-15","3.9968028886505635E-15","4.440892098500626E-16","true","true","true","true","true"
"1584","510084","B-bad","true","C-Preemption","500","510084","B-bad","500","sha256:2708886b9a088082","125","5000","0.769239887763884","1","34","0.5633822647522715","-0.3010060431932269","0.5","33.3","75","0.5549999999999999","0.23076011223611606","-1.2040241727729075","2","0.25","-1.07436717752279","Coarse","1","1","0","true","0","0","0","2","0","-1.07436717752279","0","0.7454265447078596","5.851389114294502E-17","75","1","1.5649999999999997","0.332","0.9341052631578948","0.982","0.018","4.880664728133638E-4","0.981356872758034","0.018643127241966123","2.1199999999999997","0.4996","0.49894736842105264","42.4","1.3322676295501878E-15","2.6645352591003757E-15","4.440892098500626E-16","true","true","true","true","true"
"1585","510085","B-bad","true","C-Preemption","500","510085","B-bad","500","sha256:2708886b9a088082","125","5000","0.8588821376227943","1","21","0.6893943177498262","-0.9030181295796809","0.75","34.5","75","0.575","0.1411178623772057","-1.8060362591593615","1","0.15000000000000002","-1.67457630414391","Coarse","1","1","0","true","0","0","0","1","0","-1.6745763041439097","2.340555645717801E-16","0.8421850079744819","2.925694557147251E-17","75","1","2.2349999999999977","0.168","0.9058947368421053","0.938","0.062","0.008222332691023423","0.9474057836107932","0.05259421638920668","2.8099999999999974","0.4872","0.4871578947368421","56.2","3.552713678800501E-15","1.865174681370263E-14","1.1102230246251565E-15","true","true","true","true","true"
"1586","510086","B-bad","true","C-Preemption","500","510086","B-bad","500","sha256:2708886b9a088082","125","5000","0.769239887763884","1","50","0.7015205018752672","-0.9030181295796806","1","27.3","75","0.4549999999999999","0.23076011223611606","-1.2040241727729075","2","0.25","-1.07436717752279","Coarse","1","1","0","true","0","0","0","2","0","-1.07436717752279","0","0.7454265447078596","5.851389114294502E-17","75","1","2.339999999999997","0.26","0.9014736842105263","0.946","0.054","0.006882924956219417","0.9595690532487261","0.04043094675127378","2.7949999999999973","0.4912","0.49347368421052634","55.9","3.552713678800501E-15","1.509903313490213E-14","4.440892098500626E-16","true","true","true","true","true"
